method,seed,previous_confidence_threshold,new_confidence_threshold,row_scope,prefix_accuracy_curve,final_accuracy,mean_prefix_accuracy,minimum_prefix_accuracy,normalized_prefix_auc,normalized_prefix_auc_definition,ever_regressed_fraction,ever_recovered_fraction,population_destructive_rate,conditional_regression_rate,population_beneficial_rate,conditional_recovery_rate,correct_to_wrong_count,wrong_to_correct_count,first_correct_timestep_mean,stable_correct_timestep_mean,final_accuracy_change,mean_prefix_accuracy_change,minimum_prefix_accuracy_change,normalized_prefix_auc_change,matched_common_correct_support,candidate_matched_regression_count,raw_matched_regression_count,micro_matched_regression_difference,matched_common_wrong_support,candidate_matched_recovery_count,raw_matched_recovery_count,seed_recovery_preservation_ratio,first_delay_mean,first_delay_median,first_delay_q25,first_delay_q75,first_fraction_delayed,first_fraction_accelerated,first_fraction_unchanged,stable_delay_mean,stable_delay_median,stable_delay_q25,stable_delay_q75,stable_fraction_delayed,stable_fraction_accelerated,stable_fraction_unchanged,macro_matched_regression_difference,overall_keep_rate,keep_count,action_count,keep_rate_W_TO_W,switch_rate_W_TO_W,support_W_TO_W,keep_rate_W_TO_C,switch_rate_W_TO_C,support_W_TO_C,keep_rate_C_TO_W,switch_rate_C_TO_W,support_C_TO_W,keep_rate_C_TO_C,switch_rate_C_TO_C,support_C_TO_C,keep_rate_t1_to_t2,keep_rate_t2_to_t3,keep_rate_t3_to_t4,keep_rate_t4_to_t5,keep_rate_t5_to_t6,keep_rate_t6_to_t7,keep_rate_t7_to_t8,C_TO_W_keep_recall,W_TO_C_false_keep_rate,guardrail_pass,final_accuracy_mean,final_accuracy_sample_std,mean_prefix_accuracy_mean,mean_prefix_accuracy_sample_std,minimum_prefix_accuracy_mean,minimum_prefix_accuracy_sample_std,normalized_prefix_auc_mean,normalized_prefix_auc_sample_std,ever_regressed_fraction_mean,ever_regressed_fraction_sample_std,ever_recovered_fraction_mean,ever_recovered_fraction_sample_std,population_destructive_rate_mean,population_destructive_rate_sample_std,conditional_regression_rate_mean,conditional_regression_rate_sample_std,population_beneficial_rate_mean,population_beneficial_rate_sample_std,conditional_recovery_rate_mean,conditional_recovery_rate_sample_std,correct_to_wrong_count_mean,correct_to_wrong_count_sample_std,wrong_to_correct_count_mean,wrong_to_correct_count_sample_std,first_correct_timestep_mean_mean,first_correct_timestep_mean_sample_std,stable_correct_timestep_mean_mean,stable_correct_timestep_mean_sample_std,final_accuracy_change_mean,final_accuracy_change_sample_std,mean_prefix_accuracy_change_mean,mean_prefix_accuracy_change_sample_std,minimum_prefix_accuracy_change_mean,minimum_prefix_accuracy_change_sample_std,normalized_prefix_auc_change_mean,normalized_prefix_auc_change_sample_std,matched_common_correct_support_mean,matched_common_correct_support_sample_std,candidate_matched_regression_count_mean,candidate_matched_regression_count_sample_std,raw_matched_regression_count_mean,raw_matched_regression_count_sample_std,micro_matched_regression_difference_mean,micro_matched_regression_difference_sample_std,matched_common_wrong_support_mean,matched_common_wrong_support_sample_std,candidate_matched_recovery_count_mean,candidate_matched_recovery_count_sample_std,raw_matched_recovery_count_mean,raw_matched_recovery_count_sample_std,seed_recovery_preservation_ratio_mean,seed_recovery_preservation_ratio_sample_std,first_delay_mean_mean,first_delay_mean_sample_std,first_delay_median_mean,first_delay_median_sample_std,first_delay_q25_mean,first_delay_q25_sample_std,first_delay_q75_mean,first_delay_q75_sample_std,first_fraction_delayed_mean,first_fraction_delayed_sample_std,first_fraction_accelerated_mean,first_fraction_accelerated_sample_std,first_fraction_unchanged_mean,first_fraction_unchanged_sample_std,stable_delay_mean_mean,stable_delay_mean_sample_std,stable_delay_median_mean,stable_delay_median_sample_std,stable_delay_q25_mean,stable_delay_q25_sample_std,stable_delay_q75_mean,stable_delay_q75_sample_std,stable_fraction_delayed_mean,stable_fraction_delayed_sample_std,stable_fraction_accelerated_mean,stable_fraction_accelerated_sample_std,stable_fraction_unchanged_mean,stable_fraction_unchanged_sample_std,macro_matched_regression_difference_mean,macro_matched_regression_difference_sample_std,overall_keep_rate_mean,overall_keep_rate_sample_std,keep_count_mean,keep_count_sample_std,action_count_mean,action_count_sample_std,keep_rate_W_TO_W_mean,keep_rate_W_TO_W_sample_std,switch_rate_W_TO_W_mean,switch_rate_W_TO_W_sample_std,support_W_TO_W_mean,support_W_TO_W_sample_std,keep_rate_W_TO_C_mean,keep_rate_W_TO_C_sample_std,switch_rate_W_TO_C_mean,switch_rate_W_TO_C_sample_std,support_W_TO_C_mean,support_W_TO_C_sample_std,keep_rate_C_TO_W_mean,keep_rate_C_TO_W_sample_std,switch_rate_C_TO_W_mean,switch_rate_C_TO_W_sample_std,support_C_TO_W_mean,support_C_TO_W_sample_std,keep_rate_C_TO_C_mean,keep_rate_C_TO_C_sample_std,switch_rate_C_TO_C_mean,switch_rate_C_TO_C_sample_std,support_C_TO_C_mean,support_C_TO_C_sample_std,keep_rate_t1_to_t2_mean,keep_rate_t1_to_t2_sample_std,keep_rate_t2_to_t3_mean,keep_rate_t2_to_t3_sample_std,keep_rate_t3_to_t4_mean,keep_rate_t3_to_t4_sample_std,keep_rate_t4_to_t5_mean,keep_rate_t4_to_t5_sample_std,keep_rate_t5_to_t6_mean,keep_rate_t5_to_t6_sample_std,keep_rate_t6_to_t7_mean,keep_rate_t6_to_t7_sample_std,keep_rate_t7_to_t8_mean,keep_rate_t7_to_t8_sample_std,C_TO_W_keep_recall_mean,C_TO_W_keep_recall_sample_std,W_TO_C_false_keep_rate_mean,W_TO_C_false_keep_rate_sample_std,pooled_matched_recovery_preservation,regression_improved_seed_count,previous_confidence_threshold_mean,previous_confidence_threshold_sample_std,new_confidence_threshold_mean,new_confidence_threshold_sample_std
confidence_hysteresis,5,0.9,0.8,seed,"[71.4800033569336, 86.0, 91.15999603271484, 95.9000015258789, 97.79000091552734, 98.25, 98.6500015258789, 98.93000030517578]",98.93000030517578,92.27000427246094,71.4800033569336,92.27000427246094,arithmetic mean of prefix accuracy percentages,0.01720000058412552,0.289000004529953,0.25142857142857145,0.2753312579196846,4.172857142857143,48.06648017113707,176,2921,1.5291985273361206,1.5701000690460205,-0.04999542236328125,-0.496246337890625,0.0,-0.496246337890625,63894,167,189,-0.034432028046451936,5656,2588,2940,0.8802721088435375,0.04158276319503784,0.0,0.0,0.0,0.03403141349554062,0.0,0.9659686088562012,0.035883959382772446,0.0,0.0,0.0,0.03345800191164017,0.001212978851981461,0.9653289914131165,-0.04330122405108415,0.008085714653134346,566,70000,0.0406593419611454,0.9593406319618225,2730,0.1272781640291214,0.8727218508720398,3347,0.14146341383457184,0.8585366010665894,205,0.0,1.0,63718,0.027499999850988388,0.014299999922513962,0.008299999870359898,0.0034000000450760126,0.0017000000225380063,0.0007999999797903001,0.0006000000284984708,0.14146341383457184,0.1272781640291214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
confidence_hysteresis,aggregate,0.9,0.8,aggregate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,98.8566665649414,0.07023748893486091,93.47958374023438,1.333778270891828,76.42333475748698,5.6096387279701485,93.47958374023438,1.333778270891828,0.018200000127156574,0.0021794496153499476,0.24006666739781699,0.05433096015323679,0.26666666666666666,0.03018086071903014,0.28736411788354443,0.028111101951500867,3.4714285714285715,0.778212236934299,47.52065922405206,0.8011090119642511,186.66666666666666,21.1266025033211,2430.0,544.7485658540094,1.4299012422561646,0.10987203164129047,1.4740301370620728,0.10340370496504617,-0.02666473388671875,0.03214524949143222,-0.36875152587890625,0.1370862277559222,0.0,0.0,-0.36875152587890625,0.1370862277559222,64854.666666666664,1052.0914092099285,177.66666666666666,20.231987873991358,206.66666666666666,32.34707611722168,-0.04453736720751542,0.017871592923814874,4766.333333333333,978.6941980686987,2162.3333333333335,474.96771820128293,2445.3333333333335,548.7898808590892,0.8849481972736077,0.004609395088965644,0.03272106312215328,0.009710481329115204,0.0,0.0,0.0,0.0,0.0,0.0,0.02678087664147218,0.0078068949223234815,0.0,0.0,0.9732191363970438,0.0078068801341349735,0.025862098671495914,0.01153557578293956,0.0,0.0,0.0,0.0,0.0,0.0,0.026907944430907566,0.007063831850431674,0.0018546351542075474,0.0011983892006589237,0.9712374011675516,0.006007537260319223,-0.051593155173711,0.017956123321260987,0.006890476370851199,0.0012617071992766483,482.3333333333333,88.31949577150752,70000.0,0.0,0.04279858867327372,0.0019233772980136443,0.9572014013926188,0.0019233603285208503,2333.0,433.78220341549286,0.12161365896463394,0.005437852729875649,0.8783863584200541,0.00543785627755132,2769.0,636.4055310884719,0.1860509862502416,0.04566776879209659,0.8139490087827047,0.04566778334079611,230.66666666666666,38.552993831002716,0.0,0.0,1.0,0.0,64667.333333333336,1033.3447311199363,0.022999999423821766,0.005478138618430562,0.012633333293100199,0.0017559420937787612,0.006533333255598943,0.0015373136274649478,0.002866666686410705,0.00046188023728983363,0.0015999999983857076,0.00010000000474975078,0.0009666666737757623,0.00015275253677153025,0.0006333333440124989,5.773499605502051e-05,0.1860509862502416,0.04566776879209659,0.12161365896463394,0.005437852729875649,0.8842693565976009,3,0.9,0.0,0.8000000000000002,1.3597399555105182e-16
confidence_hysteresis,3,0.95,0.5,seed,"[82.52000427246094, 91.93999481201172, 94.55999755859375, 97.3699951171875, 98.33999633789062, 98.55999755859375, 98.79000091552734, 98.88999938964844]",98.88999938964844,95.12124633789062,82.52000427246094,95.12124633789062,arithmetic mean of prefix accuracy percentages,0.02449999935925007,0.18539999425411224,0.35714285714285715,0.3775978733687772,2.6957142857142857,49.7626582278481,250,1887,1.2929993867874146,1.354737639427185,0.0,-0.01250457763671875,0.0,-0.01250457763671875,66206,248,250,-0.003020874241005347,3780,1876,1888,0.9936440677966102,0.0013075839960947633,0.0,0.0,0.0,0.0012070005759596825,0.0,0.9987930059432983,0.0010112245799973607,0.0,0.0,0.0,0.0010112245799973607,0.0,0.9989887475967407,-0.003285159456273023,0.0003428571508266032,24,70000,0.005282619968056679,0.9947173595428467,1893,0.006319115404039621,0.9936808943748474,1899,0.007936508394777775,0.9920634627342224,252,0.0,1.0,65956,0.0017000000225380063,0.0005000000237487257,9.999999747378752e-05,9.999999747378752e-05,0.0,0.0,0.0,0.007936508394777775,0.006319115404039621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
confidence_hysteresis,4,0.95,0.5,seed,"[75.2699966430664, 89.47000122070312, 93.37999725341797, 96.56999969482422, 98.1500015258789, 98.58999633789062, 98.8499984741211, 98.77999877929688]",98.77999877929688,93.63249206542969,75.2699966430664,93.63249206542969,arithmetic mean of prefix accuracy percentages,0.01899999938905239,0.2513999938964844,0.2814285714285714,0.30294642307928893,3.64,51.246983105390186,197,2548,1.4188387393951416,1.4601134061813354,0.0,-0.01251220703125,0.0,-0.01251220703125,65025,196,198,-0.0030757400999615533,4959,2539,2552,0.9949059561128527,0.0021133138798177242,0.0,0.0,0.0,0.0013082419754937291,0.0,0.998691737651825,0.0006074103876017034,0.0,0.0,0.0,0.0009111156105063856,0.00010123506945092231,0.9989876747131348,-0.003795858718138511,0.0004571428580675274,32,70000,0.006636250298470259,0.9933637380599976,2411,0.005076142027974129,0.9949238300323486,2561,0.014999999664723873,0.9850000143051147,200,0.0,1.0,64828,0.002199999988079071,0.0007999999797903001,0.00019999999494757503,0.0,0.0,0.0,0.0,0.014999999664723873,0.005076142027974129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
confidence_hysteresis,5,0.95,0.5,seed,"[71.4800033569336, 87.62000274658203, 92.1199951171875, 96.61000061035156, 98.08999633789062, 98.37999725341797, 98.72000122070312, 98.97999572753906]",98.97999572753906,92.75,71.4800033569336,92.75,arithmetic mean of prefix accuracy percentages,0.019600000232458115,0.2906999886035919,0.28714285714285714,0.31258747783894747,4.215714285714285,51.79010179010179,201,2951,1.4899868965148926,1.5372802019119263,0.0,-0.0162506103515625,0.0,-0.0162506103515625,64301,200,201,-0.001555185766939861,5684,2939,2953,0.9952590585844904,0.0014088759198784828,0.0,0.0,0.0,0.0013082419754937291,0.0,0.998691737651825,0.0012123661581426859,0.0,0.0,0.0,0.0012123661581426859,0.0,0.9987876415252686,-0.001998561036054041,0.00038571428740397096,27,70000,0.0043907794170081615,0.9956092238426208,2733,0.004721753764897585,0.9952782392501831,2965,0.004950494971126318,0.9950494766235352,202,0.0,1.0,64100,0.0019000000320374966,0.00039999998989515007,0.00039999998989515007,0.0,0.0,0.0,0.0,0.004950494971126318,0.004721753764897585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
confidence_hysteresis,aggregate,0.95,0.5,aggregate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,98.88333129882812,0.10016507576464967,93.83457946777344,1.1984706034690458,76.42333475748698,5.6096387279701485,93.83457946777344,1.1984706034690458,0.021033332993586857,0.0030171728523797443,0.24249999225139618,0.053211180446049514,0.30857142857142855,0.0421610130382106,0.33104392476233785,0.04060406485018378,3.5171428571428573,0.7674114985868176,50.933247707780026,1.0495019172522673,216.0,29.512709126747414,2462.0,537.1880490107724,1.4006083408991497,0.09975109181933957,1.450710415840149,0.09163383081668718,0.0,0.0,-0.01375579833984375,0.0021605739474216904,0.0,0.0,-0.01375579833984375,0.0021605739474216904,65177.333333333336,961.592602578313,214.66666666666666,28.93671255228094,216.33333333333334,29.194748386196675,-0.00255060003596892,0.0008624904294308101,4807.666666666667,960.9788412516341,2451.3333333333335,536.8950859649707,2464.3333333333335,537.8850558747039,0.9946030274979845,0.0008490424727385438,0.0016099245985969901,0.00043887992639433536,0.0,0.0,0.0,0.0,0.0,0.0,0.0012744948423157136,5.845174927411628e-05,0.0,0.0,0.9987254937489828,5.846727534253443e-05,0.0009436670419139167,0.0003080842202898916,0.0,0.0,0.0,0.0,0.0,0.0,0.0010449021162154775,0.00015342296258084913,3.374502315030744e-05,5.844809459892045e-05,0.9989213546117147,0.00011580017221498385,-0.003026526403488525,0.0009261414748843849,0.00039523809876603383,5.773502366012055e-05,27.666666666666668,4.041451884327381,70000.0,0.0,0.0054365498945117,0.001130621814121494,0.9945634404818217,0.0011306281033129075,2345.6666666666665,423.7939751026828,0.005372337065637112,0.0008388621321783248,0.9946276545524597,0.0008388489726141844,2475.0,538.1784090801117,0.009295667676875988,0.005160777229472817,0.9907043178876241,0.005160753749004498,218.0,29.46183972531247,0.0,0.0,1.0,0.0,64961.333333333336,935.1563149192403,0.0019333333475515246,0.00025166112895644966,0.0005666666644780586,0.00020816658886245532,0.00023333332743883753,0.00015275251930634134,3.33333324912625e-05,5.7735025460453124e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.009295667676875988,0.005160777229472817,0.005372337065637112,0.0008388621321783248,0.9947247396185581,3,0.9499999999999998,1.3597399555105182e-16,0.5,0.0
confidence_hysteresis,3,0.95,0.6,seed,"[82.52000427246094, 91.8699951171875, 94.54000091552734, 97.30999755859375, 98.32999420166016, 98.54999542236328, 98.79000091552734, 98.88999938964844]",98.88999938964844,95.0999984741211,82.52000427246094,95.0999984741211,arithmetic mean of prefix accuracy percentages,0.023499999195337296,0.18469999730587006,0.34285714285714286,0.36258705866356455,2.6814285714285715,49.27802572853767,240,1877,1.2963186502456665,1.3556476831436157,0.0,-0.03375244140625,0.0,-0.03375244140625,66177,233,247,-0.021155386312465056,3768,1841,1881,0.9787347155768208,0.004626835696399212,0.0,0.0,0.0,0.00372158526442945,0.0,0.9962784051895142,0.0019213267369195819,0.0,0.0,0.0,0.0035392860881984234,0.0007078571943566203,0.9957528710365295,-0.023363224146208856,0.0010999999940395355,77,70000,0.011634056456387043,0.9883659482002258,1891,0.021376434713602066,0.9786235690116882,1918,0.05511811003088951,0.9448819160461426,254,0.0,1.0,65937,0.004600000102072954,0.0019000000320374966,0.0007999999797903001,0.0003000000142492354,9.999999747378752e-05,0.0,0.0,0.05511811003088951,0.021376434713602066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
confidence_hysteresis,4,0.95,0.6,seed,"[75.2699966430664, 89.16000366210938, 93.22000122070312, 96.52000427246094, 98.0999984741211, 98.58000183105469, 98.8499984741211, 98.77999877929688]",98.77999877929688,93.55999755859375,75.2699966430664,93.55999755859375,arithmetic mean of prefix accuracy percentages,0.018699999898672104,0.25119999051094055,0.27714285714285714,0.29859935354779127,3.6357142857142857,50.59642147117296,194,2545,1.4245169162750244,1.4655801057815552,0.0,-0.0850067138671875,0.0,-0.0850067138671875,64962,190,196,-0.009236168837166343,4954,2479,2551,0.9717757742061937,0.008252818137407303,0.0,0.0,0.0,0.0069444444961845875,0.0,0.9930555820465088,0.006074103992432356,0.0,0.0,0.0,0.006377809215337038,0.00020247013890184462,0.9934197068214417,-0.010938796144678218,0.0016857142327353358,118,70000,0.01411374006420374,0.98588627576828,2409,0.02899656631052494,0.9710034132003784,2621,0.039603959769010544,0.9603960514068604,202,0.0,1.0,64768,0.0066999997943639755,0.003100000089034438,0.0010000000474974513,0.0006000000284984708,9.999999747378752e-05,0.00019999999494757503,9.999999747378752e-05,0.039603959769010544,0.02899656631052494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
confidence_hysteresis,5,0.95,0.6,seed,"[71.4800033569336, 87.22000122070312, 91.95999908447266, 96.45000457763672, 98.07999420166016, 98.3699951171875, 98.72000122070312, 98.97999572753906]",98.97999572753906,92.65750122070312,71.4800033569336,92.65750122070312,arithmetic mean of prefix accuracy percentages,0.019099999219179153,0.2904999852180481,0.28,0.3051628573207947,4.208571428571428,51.03950103950104,196,2946,1.4979369640350342,1.5442513227462769,0.0,-0.1087493896484375,0.0,-0.1087493896484375,64224,194,198,-0.00622820129546587,5681,2863,2951,0.9701796001355473,0.009358961135149002,0.0,0.0,0.0,0.008553889580070972,0.0,0.9914461374282837,0.008183471858501434,0.0,0.0,0.0,0.008284501731395721,0.00020206102635711432,0.9915134310722351,-0.007994244144216164,0.0019000000320374966,133,70000,0.013893967494368553,0.9861060380935669,2735,0.02996378019452095,0.9700362086296082,3037,0.019999999552965164,0.9800000190734863,200,0.0,1.0,64028,0.008100000210106373,0.002899999963119626,0.002099999925121665,9.999999747378752e-05,9.999999747378752e-05,0.0,0.0,0.019999999552965164,0.02996378019452095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
confidence_hysteresis,aggregate,0.95,0.6,aggregate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,98.88333129882812,0.10016507576464967,93.77249908447266,1.2350367938301385,76.42333475748698,5.6096387279701485,93.77249908447266,1.2350367938301385,0.02043333277106285,0.0026633310125537685,0.2421333243449529,0.053479553916224415,0.3,0.03714285714285714,0.3221164231773835,0.03520190545888192,3.5085714285714285,0.7714695756298162,50.30464941307056,0.9162679838346197,210.0,26.0,2456.0,540.0287029408714,1.4062575101852417,0.10204185683767558,1.4551597038904827,0.09473263323438878,0.0,0.0,-0.075836181640625,0.03833026946682157,0.0,0.0,-0.075836181640625,0.03833026946682157,65121.0,986.1607374054191,205.66666666666666,23.75570107012911,213.66666666666666,28.88482877451991,-0.01220658548169909,0.007894475562981947,4801.0,965.6339886313033,2394.3333333333335,516.2337971630037,2461.0,540.6477596365309,0.9735633633061873,0.00454907750496637,0.007412871656318505,0.0024753556028045375,0.0,0.0,0.0,0.0,0.0,0.0,0.006406639780228336,0.0024606333908407624,0.0,0.0,0.9935933748881022,0.002460613497566954,0.005392967529284458,0.0031861537222817845,0.0,0.0,0.0,0.0,0.0,0.0,0.006067199011643727,0.0023878079694753273,0.00037079611987185973,0.0002919035248038032,0.9935620029767355,0.002123299072098121,-0.01409875481170108,0.008157229349379758,0.001561904752937456,0.0004141214866015177,109.33333333333333,28.988503468329185,70000.0,0.0,0.013213921338319778,0.0013726087496028292,0.9867860873540243,0.001372604855712105,2345.0,425.62424742958433,0.026778927072882652,0.00470362290616632,0.9732210636138916,0.004703633659241121,2525.3333333333335,565.6008604425327,0.038240689784288406,0.0175987016473761,0.9617593288421631,0.01759869836334457,218.66666666666666,30.615900008546756,0.0,0.0,1.0,0.0,64911.0,962.5003896103108,0.006466666702181101,0.0017616280646008118,0.0026333333613971868,0.0006429100571260425,0.0012999999841364722,0.0006999999542521058,0.0003333333467404979,0.0002516611631686559,9.999999747378752e-05,0.0,6.6666664982525e-05,0.00011547005092090625,3.33333324912625e-05,5.7735025460453124e-05,0.038240689784288406,0.0175987016473761,0.026778927072882652,0.00470362290616632,0.9729107408912366,3,0.9499999999999998,1.3597399555105182e-16,0.6,0.0
confidence_hysteresis,3,0.95,0.7,seed,"[82.52000427246094, 91.65999603271484, 94.52000427246094, 97.25999450683594, 98.29999542236328, 98.54000091552734, 98.7699966430664, 98.8699951171875]",98.8699951171875,95.05500030517578,82.52000427246094,95.05500030517578,arithmetic mean of prefix accuracy percentages,0.022600000724196434,0.18379999697208405,0.33,0.34916940006348535,2.665714285714286,48.55581576893052,231,1866,1.2999999523162842,1.3563264608383179,-0.0200042724609375,-0.0787506103515625,0.0,-0.0787506103515625,66131,225,245,-0.03024300252529071,3756,1793,1874,0.9567769477054429,0.00925553310662508,0.0,0.0,0.0,0.007444668095558882,0.0,0.9925553202629089,0.00394457345828414,0.0,0.0,0.0,0.0072822896763682365,0.0014160007704049349,0.9913017153739929,-0.03360218308109729,0.0022285713348537683,156,70000,0.021716101095080376,0.9782838821411133,1888,0.045524295419454575,0.9544757008552551,1955,0.10116731375455856,0.8988326787948608,257,0.0,1.0,65900,0.00839999970048666,0.003599999938160181,0.0019000000320374966,0.000699999975040555,0.00039999998989515007,0.00039999998989515007,0.00019999999494757503,0.10116731375455856,0.045524295419454575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
confidence_hysteresis,4,0.95,0.7,seed,"[75.2699966430664, 88.80000305175781, 93.12000274658203, 96.45000457763672, 98.08999633789062, 98.58000183105469, 98.8499984741211, 98.77999877929688]",98.77999877929688,93.49249267578125,75.2699966430664,93.49249267578125,arithmetic mean of prefix accuracy percentages,0.01850000023841858,0.25099998712539673,0.27285714285714285,0.29422638486659686,3.6314285714285712,50.0,191,2542,1.4305555820465088,1.4709454774856567,0.0,-0.1525115966796875,0.0,-0.1525115966796875,64905,188,195,-0.010784993451968261,4951,2427,2549,0.952138093369949,0.014291465282440186,0.0,0.0,0.0,0.011976650916039944,0.0,0.9880233407020569,0.011439562775194645,0.0,0.0,0.0,0.011338328011333942,0.0003037051938008517,0.9883579611778259,-0.012836725503747473,0.0027142856270074844,190,70000,0.019095059484243393,0.9809049367904663,2409,0.04971962794661522,0.9502803683280945,2675,0.05445544421672821,0.9455445408821106,202,0.0,1.0,64714,0.011300000362098217,0.0044999998062849045,0.002099999925121665,0.000699999975040555,9.999999747378752e-05,0.00019999999494757503,9.999999747378752e-05,0.05445544421672821,0.04971962794661522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
confidence_hysteresis,5,0.95,0.7,seed,"[71.4800033569336, 86.75, 91.80999755859375, 96.27999877929688, 98.00999450683594, 98.36000061035156, 98.69999694824219, 98.95999908447266]",98.95999908447266,92.54375457763672,71.4800033569336,92.54375457763672,arithmetic mean of prefix accuracy percentages,0.018799999728798866,0.29019999504089355,0.2757142857142857,0.3009089633452346,4.201428571428571,50.17915031564579,193,2941,1.5062909126281738,1.551535964012146,-0.01999664306640625,-0.22249603271484375,0.0,-0.22249603271484375,64131,189,196,-0.010915158035895278,5677,2782,2950,0.9430508474576271,0.018117764964699745,0.0,0.0,0.0,0.01610467955470085,0.0,0.9838953018188477,0.016269199550151825,0.0,0.0,0.0,0.01596604660153389,0.0003031528030987829,0.9837307929992676,-0.013639274197142599,0.0036142857279628515,253,70000,0.021580101922154427,0.9784198999404907,2734,0.05948192998766899,0.9405180811882019,3127,0.03980099409818649,0.9601989984512329,201,0.0,1.0,63938,0.014100000262260437,0.00559999980032444,0.004100000020116568,0.0007999999797903001,0.0003000000142492354,0.00019999999494757503,0.00019999999494757503,0.03980099409818649,0.05948192998766899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
